player_id,name_common,year_id,age,pos,team_id,tmRtg,franch_id,G,Min,MP%,MPG,P/36,TS%,A/36,R/36,SB/36,TO/36,Raptor O,Raptor D,Raptor+/-,Raptor WAR,PIE%,AWS%,USG%,AST%,TOV%,ORB%,DRB%,TRB%,STL%,BLK%,ORtg,%Pos,DRtg,2P%,3P%,FT%,3PAr,FTAr
anderni01,Nick Anderson,1998,30,SF,ORL,-1.2,ORL,58,1701,42.9,29.3,21.6,52.9,2.9,7.2,2.3,2.1,+2.9,+1.1,+4.0,5.9,13.7,15.9,25.0,14.1,9.2,6.6,14.1,10.3,2.3,1.0,109.4,23.6,103.3,49.3,36.0,63.8,28.4,26.4
stronde01,Derek Strong,1998,29,PF,ORL,-1.2,ORL,58,1638,41.3,28.2,18.6,49.7,1.3,10.8,1.4,1.9,-0.4,-0.4,-0.8,1.6,12.0,11.7,22.8,5.8,9.1,10.7,20.2,15.3,1.0,1.1,107.7,22.0,103.7,42.3,0.0,78.1,0.6,45.2
seikaro01,Rony Seikaly,1998,32,C,ORL,-1.2,ORL,47,1484,37.4,31.6,19.6,52.4,1.9,9.9,1.8,3.7,-2.2,-1.1,-3.3,-0.4,10.8,8.9,24.9,8.6,16.6,10.1,18.4,14.2,0.9,1.9,101.3,24.8,103.9,44.2,0.0,75.4,0.4,56.7
pricema01,Mark Price,1998,33,PG,ORL,-1.2,ORL,63,1430,36.1,22.7,17.2,51.8,8.6,3.7,1.7,4.7,+0.6,-1.5,-0.9,1.4,12.0,9.3,23.7,38.6,21.9,1.9,8.8,5.3,2.0,0.3,98.7,24.9,106.2,47.1,33.5,84.5,29.2,19.4
schayda01,Danny Schayes,1998,38,C,ORL,-1.2,ORL,74,1272,32.1,17.2,13.2,47.9,1.4,7.9,2.2,2.0,-3.2,+0.4,-2.8,-0.1,5.8,5.2,17.5,6.0,12.6,8.8,13.7,11.2,1.5,1.9,101.0,17.2,104.3,41.8,,80.7,0.0,32.1
wilkige01,Gerald Wilkins,1998,34,SG,ORL,-1.2,ORL,72,1252,31.6,17.4,12.5,39.8,2.6,3.0,1.3,2.6,-4.6,-1.8,-6.4,-2.3,2.7,-1.4,20.4,10.6,14.2,1.5,7.1,4.2,1.5,0.3,82.4,19.2,107.9,34.5,26.6,70.4,25.1,22.6
armstda01,Darrell Armstrong,1998,29,PG,ORL,-1.2,ORL,48,1236,31.2,25.8,14.8,50.9,7.9,5.3,2.1,3.7,+1.4,-0.2,+1.2,2.5,11.6,11.6,20.2,33.4,20.5,6.1,9.2,7.6,2.6,0.3,103.5,22.0,104.9,42.0,36.8,85.4,17.9,32.4
hardaan01,Anfernee Hardaway,1998,26,SG,ORL,-1.2,ORL,19,625,15.8,32.9,20.6,47.9,4.5,5.0,2.8,3.0,-0.1,+1.0,+0.9,1.2,11.0,8.6,27.2,20.4,12.4,1.5,13.1,7.2,2.5,1.7,99.5,26.2,102.8,39.5,30.0,76.3,18.3,43.2
evansbr01,Brian Evans,1998,24,SF,ORL,-1.2,ORL,44,561,14.1,12.8,15.2,45.4,2.3,6.3,2.2,1.8,-1.2,-0.1,-1.3,0.4,7.1,6.7,20.5,9.8,9.6,6.4,11.6,8.9,2.2,1.0,99.7,19.5,104.3,40.4,26.7,83.3,21.8,23.3
benoida01,David Benoit,1998,29,SF,ORL,-1.2,ORL,24,324,8.2,13.5,17.6,45.3,1.0,7.9,1.7,1.7,-0.9,-0.6,-1.5,0.2,7.0,5.7,23.4,4.5,7.9,6.4,16.4,11.3,1.5,0.9,98.5,21.4,104.0,40.9,27.5,80.0,36.7,21.6
ollieke01,Kevin Ollie,1998,25,PG,ORL,-1.2,ORL,19,216,5.4,11.4,14.7,50.8,6.3,3.4,1.3,5.4,-4.3,-2.7,-7.0,-0.5,7.0,2.1,22.0,25.8,27.0,1.6,8.4,4.9,1.8,0.0,89.6,23.6,107.0,41.8,0.0,68.9,1.8,80.4
maxweve01,Vernon Maxwell,1998,32,SG,ORL,-1.2,ORL,11,169,4.3,15.4,19.8,45.3,2.9,3.2,0.7,2.9,-1.4,-3.5,-4.9,-0.2,3.9,-0.8,27.5,13.0,11.8,3.4,5.7,4.5,0.7,0.4,95.6,25.8,109.9,38.5,23.1,88.5,33.3,33.3
edwarke01,Kevin Edwards,1998,32,SG,ORL,-1.2,ORL,12,135,3.4,11.3,18.1,43.5,4.0,6.1,1.8,3.1,-2.5,-1.3,-3.8,-0.1,8.5,6.3,26.4,17.5,12.9,7.7,9.8,8.7,2.0,0.5,95.2,25.9,105.7,32.7,50.0,85.0,6.8,33.9
taylojo01,Johnny Taylor,1998,23,SF,ORL,-1.2,ORL,12,108,2.7,9.0,14.5,43.1,0.4,5.0,1.9,3.1,-6.4,-1.3,-7.7,-0.3,-1.6,-6.6,22.1,1.6,15.4,4.3,10.0,7.1,1.5,1.3,83.8,20.8,105.6,34.3,50.0,68.8,5.4,43.2
lawsoja01,Jason Lawson,1998,23,C,ORL,-1.2,ORL,17,80,2.0,4.7,13.4,67.0,2.6,13.9,4.1,1.0,+2.5,+4.1,+6.6,0.4,15.6,20.8,12.3,10.7,9.3,11.5,28.6,19.9,2.8,3.6,140.7,13.2,95.1,60.0,,80.0,0.0,66.7
webbsp01,Spud Webb,1998,34,PG,ORL,-1.2,ORL,4,34,0.9,8.5,14.6,46.6,6.1,3.6,1.2,8.5,-7.4,-4.8,-12.2,-0.2,0.0,-9.6,26.8,26.7,35.2,6.8,3.5,5.2,1.6,0.0,74.4,28.9,108.7,45.5,0.0,100.0,8.3,16.7
royaldo01,Donald Royal,1998,31,SF,ORL,-1.2,ORL,2,18,0.5,9.0,11.5,32.2,2.3,9.2,2.3,6.9,-10.8,-1.0,-11.7,-0.1,-7.7,-16.4,27.4,8.6,27.9,12.8,13.4,13.1,3.1,0.0,64.5,28.2,101.9,16.7,,75.0,0.0,66.7
thomaca01,Carl Thomas,1998,28,SG,ORL,-1.2,ORL,4,15,0.4,3.8,24.8,76.5,2.8,0.0,2.8,0.0,+6.7,-4.0,+2.8,0.0,19.6,26.1,18.0,15.4,0.0,0.0,0.0,0.0,0.0,4.8,154.8,14.9,110.9,80.0,,50.0,0.0,40.0
kemptti01,Tim Kempton,1998,34,PF,ORL,-1.2,ORL,3,15,0.4,5.0,0.0,0.0,2.8,2.8,0.0,0.0,-7.8,-3.2,-11.1,-0.1,-6.9,-12.3,6.1,9.5,0.0,0.0,8.0,3.9,0.0,0.0,29.7,5.4,110.4,0.0,,,0.0,0.0
iversal01,Allen Iverson,1998,22,SG,PHI,-2.6,PHI,80,3150,79.7,39.4,22.2,53.5,6.2,3.7,2.5,3.1,+2.8,+1.0,+3.7,10.4,13.9,14.1,26.9,30.6,12.9,3.1,7.7,5.4,3.0,0.6,108.7,26.7,106.3,49.4,29.8,72.9,16.7,38.0
colemde01,Derrick Coleman,1998,30,PF,PHI,-2.6,PHI,59,2135,54.0,36.2,19.4,50.0,2.7,10.9,2.1,2.9,-0.6,+0.2,-0.5,2.5,13.4,11.5,25.2,12.3,13.1,8.0,23.8,15.8,1.1,2.4,102.1,24.6,103.3,42.9,26.5,77.2,11.3,45.1
ratlith01,Theo Ratliff,1998,24,C,PHI,-2.6,PHI,58,1861,47.1,32.1,13.9,56.0,0.9,9.1,5.2,1.8,-0.9,-0.5,-1.4,1.3,10.2,13.5,16.0,3.9,12.4,10.7,15.6,13.2,1.1,8.1,112.6,16.0,102.7,51.2,,70.6,0.0,44.9
jacksji01,Jim Jackson,1998,27,SG,PHI,-2.6,PHI,48,1788,45.3,37.3,14.6,54.5,5.0,5.1,1.0,3.2,+0.8,-1.9,-1.1,1.5,9.9,8.4,18.8,21.5,19.4,4.4,10.2,7.3,1.2,0.2,103.2,19.3,109.3,48.9,34.8,81.8,20.9,28.8
thomati01,Tim Thomas,1998,20,SF,PHI,-2.6,PHI,77,1779,45.0,23.1,18.9,53.8,2.0,6.4,1.6,2.6,+0.4,-0.8,-0.3,2.2,9.0,8.8,22.8,9.3,13.1,6.9,11.8,9.3,1.6,0.7,105.3,21.8,107.5,47.6,36.3,74.0,25.0,33.8
mckieaa01,Aaron McKie,1998,25,SF,PHI,-2.6,PHI,57,1341,33.9,23.5,6.6,38.3,4.1,4.8,2.7,1.5,-2.1,+1.3,-0.8,1.3,5.6,5.5,11.5,15.8,15.2,2.9,11.1,7.0,3.1,0.7,88.8,11.9,104.7,37.7,19.6,68.8,16.6,11.6
weathcl01,Clarence Weatherspoon,1998,27,PF,PHI,-2.6,PHI,48,1290,32.6,26.9,12.5,49.7,1.2,10.4,2.9,2.1,-2.0,-0.0,-2.0,0.5,9.5,10.2,16.6,5.1,14.5,9.6,20.4,15.0,1.8,3.0,101.6,16.7,102.8,42.6,,70.7,0.0,52.6
davisma02,Mark Davis,1998,24,SF,PHI,-2.6,PHI,71,906,22.9,12.8,12.4,48.9,3.2,6.9,2.9,4.0,-3.3,+0.5,-2.8,0.0,6.5,5.6,18.8,13.5,24.0,8.1,12.0,10.0,2.9,1.5,89.1,19.7,104.3,45.8,0.0,63.4,2.5,41.4
snower01,Eric Snow,1998,24,PG,PHI,-2.6,PHI,47,844,21.4,18.0,8.7,49.0,7.7,3.6,3.0,2.4,+0.1,+1.6,+1.7,1.9,8.4,9.3,12.7,30.5,21.4,2.6,8.0,5.2,3.8,0.4,104.0,14.5,104.5,46.2,12.5,72.1,9.9,37.9
willisc01,Scott Williams,1998,29,C,PHI,-2.6,PHI,58,801,20.3,13.8,11.8,49.2,1.4,10.5,1.9,1.5,-1.9,+0.1,-1.8,0.4,6.8,7.5,15.2,6.0,11.1,12.4,17.9,15.1,1.1,1.9,108.2,15.5,105.3,44.7,0.0,81.0,2.3,29.6
stackje01,Jerry Stackhouse,1998,23,SG,PHI,-2.6,PHI,22,748,18.9,34.0,18.8,53.9,3.6,4.0,2.8,3.9,-0.5,-0.8,-1.2,0.6,9.5,8.2,24.1,16.4,18.4,4.3,7.4,5.8,2.2,2.1,99.2,23.7,107.1,47.3,34.8,80.2,16.3,35.7
smithjo02,Joe Smith,1998,22,PF,PHI,-2.6,PHI,30,699,17.7,23.3,17.6,50.3,1.5,7.6,1.8,3.0,-2.2,-1.7,-3.9,-0.4,7.1,5.3,23.1,7.1,14.5,9.5,12.4,10.9,1.4,1.4,98.9,22.4,107.2,45.0,0.0,78.8,0.4,31.5
cummite01,Terry Cummings,1998,36,PF,PHI,-2.6,PHI,44,656,16.6,14.9,14.1,49.0,1.3,9.0,1.6,1.0,-1.1,-0.2,-1.3,0.5,7.3,7.8,17.4,5.6,6.7,9.6,16.4,13.0,1.8,0.6,108.3,16.8,105.4,46.0,0.0,67.2,0.5,27.4
shawbr01,Brian Shaw,1998,31,PG,PHI,-2.6,PHI,20,502,12.7,25.1,9.6,41.1,7.0,5.1,1.3,1.9,-0.7,-1.1,-1.8,0.2,6.9,5.5,15.3,28.4,14.0,3.9,10.9,7.3,1.5,0.4,97.6,16.3,108.2,39.6,25.0,63.2,20.1,13.7
montrer01,Eric Montross,1998,26,C,PHI,-2.6,PHI,20,337,8.5,16.9,7.9,39.7,0.8,10.9,2.2,1.8,-5.5,-0.5,-5.9,-0.6,3.0,1.7,13.2,3.3,15.1,9.5,22.0,15.7,1.1,2.6,85.3,13.4,103.4,39.5,,36.8,0.0,25.0
overtdo01,Doug Overton,1998,28,PG,PHI,-2.6,PHI,23,277,7.0,12.0,8.9,44.3,5.3,2.0,1.3,3.3,-4.6,-2.4,-7.0,-0.6,2.6,-1.5,15.1,21.2,24.7,0.8,5.0,2.9,1.5,0.3,85.1,15.9,110.3,40.0,0.0,87.5,4.8,25.4
benjabe01,Benoit Benjamin,1998,33,C,PHI,-2.6,PHI,14,197,5.0,14.1,12.7,58.1,0.6,10.7,1.6,2.4,-2.5,-0.4,-2.9,0.0,7.9,8.2,15.1,2.5,18.1,10.4,20.6,15.5,1.1,1.5,107.1,15.5,104.9,53.7,,63.3,0.0,73.2
parkean01,Anthony Parker,1998,22,SG,PHI,-2.6,PHI,37,196,5.0,5.3,14.6,50.1,3.9,5.3,2.8,2.2,+0.6,+0.7,+1.2,0.4,8.7,10.3,19.0,16.4,13.3,4.7,10.6,7.6,3.0,1.1,103.4,18.8,104.8,45.7,32.1,65.0,44.4,31.7
waltere01,Rex Walters,1998,27,SG,PHI,-2.6,PHI,19,127,3.2,6.7,13.2,57.6,6.6,2.8,1.6,5.3,-0.8,-2.8,-3.6,-0.1,6.0,2.4,18.9,26.2,31.8,2.7,5.5,4.1,2.1,0.0,96.0,20.7,109.1,53.3,21.4,100.0,48.3,58.6
stewake01,Kebu Stewart,1998,24,PF,PHI,-2.6,PHI,15,110,2.8,7.3,14.5,54.1,0.7,11.2,2.5,2.9,-2.8,+0.7,-2.1,0.0,9.0,9.2,18.4,3.0,17.8,9.3,23.2,16.2,2.4,1.3,101.4,18.6,101.3,46.2,,64.0,0.0,96.2
chambto01,Tom Chambers,1998,38,PF,PHI,-2.6,PHI,1,10,0.3,10.0,23.9,104.2,0.0,8.0,8.0,4.0,+5.4,+12.0,+17.4,0.1,22.8,29.2,17.4,0.0,25.8,0.0,23.2,11.5,10.6,0.0,141.8,14.9,84.6,100.0,,100.0,0.0,100.0
cunniwi01,William Cunningham,1998,23,C,PHI,-2.6,PHI,1,1,0.0,1.0,0.0,,0.0,79.6,0.0,0.0,-6.6,+13.4,+6.8,0.0,65.2,48.6,0.0,0.0,0.0,0.0,231.8,114.9,0.0,0.0,0.0,0.0,33.3,,,,,
kiddja01,Jason Kidd,1998,24,PG,PHO,+5.6,PHO,82,3118,78.1,38.0,12.0,50.2,9.4,6.4,2.4,3.3,+2.3,+1.3,+3.6,10.1,13.6,13.7,17.6,35.6,21.5,4.1,14.7,9.5,2.7,0.6,105.0,19.9,100.9,45.4,31.3,79.9,27.1,24.3
mcdyean01,Antonio McDyess,1998,23,PF,PHO,+5.6,PHO,81,2441,61.2,30.1,19.8,57.1,1.7,9.9,3.8,2.3,+0.6,+2.3,+3.0,7.1,13.1,14.9,22.5,7.5,11.7,10.1,19.0,14.7,2.2,4.0,111.4,21.6,98.1,53.7,0.0,70.2,0.2,35.5
robincl02,Clifford Robinson,1998,31,SF,PHO,+5.6,PHO,80,2359,59.1,29.5,18.9,53.8,2.8,6.8,3.0,2.3,+0.7,+1.3,+2.0,5.7,10.5,11.5,22.9,11.9,11.7,7.7,12.5,10.1,2.0,2.8,107.7,22.3,101.4,49.6,32.1,68.9,9.4,40.2
chapmre01,Rex Chapman,1998,30,SG,PHO,+5.6,PHO,68,2263,56.7,33.3,18.8,52.1,3.5,3.0,1.5,2.0,+0.9,-0.7,+0.3,3.5,9.6,9.4,23.1,14.8,10.0,1.6,7.2,4.5,1.6,0.4,104.5,21.5,105.8,44.7,38.6,78.1,32.5,19.6
mannida01,Danny Manning,1998,31,PF,PHO,+5.6,PHO,70,1794,45.0,25.6,20.8,55.4,3.1,8.6,2.6,2.2,+0.6,+1.2,+1.8,4.2,13.5,13.7,24.1,13.6,10.5,7.3,17.9,12.8,2.1,1.9,110.6,23.0,100.1,52.1,0.0,73.9,0.9,29.9
nashst01,Steve Nash,1998,23,PG,PHO,+5.6,PHO,76,1664,41.7,21.9,16.4,55.6,6.2,3.8,1.6,2.3,+1.6,-0.5,+1.1,3.3,10.9,11.3,19.6,25.2,13.6,2.3,8.8,5.6,2.0,0.2,111.3,19.6,104.6,48.1,41.5,86.0,33.4,14.7
williho01,Hot Rod Williams,1998,35,C,PHO,+5.6,PHO,71,1333,33.4,18.8,7.5,52.5,1.4,9.2,2.7,0.9,-2.7,+1.9,-0.9,1.3,7.4,9.7,9.2,5.1,10.7,9.6,17.5,13.7,1.3,3.3,117.5,9.9,100.9,47.0,,69.9,0.0,46.0
johnske02,Kevin Johnson,1998,31,PG,PHO,+5.6,PHO,50,1290,32.3,25.8,14.5,55.5,7.5,5.0,1.1,3.1,+0.7,-1.7,-1.1,1.1,12.4,10.9,18.6,28.5,19.1,3.2,11.4,7.4,1.1,0.4,110.9,20.1,105.5,47.0,15.4,87.1,7.5,53.6
mccloge01,George McCloud,1998,30,SF,PHO,+5.6,PHO,63,1213,30.4,19.3,14.8,50.7,2.7,7.1,2.2,2.0,-0.1,+1.1,+1.0,2.3,8.4,8.7,19.2,10.8,12.3,4.4,16.2,10.5,2.3,0.8,100.7,18.2,100.8,46.6,34.1,76.5,48.7,11.9
bryanma01,Mark Bryant,1998,32,C,PHO,+5.6,PHO,70,1110,27.8,15.9,10.3,54.5,1.6,8.7,1.8,2.1,-3.2,+0.7,-2.5,0.2,5.6,5.8,13.3,6.0,17.9,9.9,15.6,12.8,1.7,1.0,106.9,13.9,102.0,48.7,0.0,76.8,0.4,42.2
cebalce01,Cedric Ceballos,1998,28,SF,PHO,+5.6,PHO,35,626,15.7,17.9,20.9,56.4,2.2,9.4,1.9,2.5,+1.5,-0.1,+1.4,1.3,13.0,14.1,24.2,9.6,11.7,9.8,17.8,13.9,1.8,0.9,110.0,23.1,101.3,54.8,30.0,71.4,19.4,32.6
scottde01,Dennis Scott,1998,29,SF,PHO,+5.6,PHO,29,493,12.4,17.0,14.5,54.1,1.9,4.0,1.4,1.0,-1.0,-1.2,-2.2,0.1,7.8,8.8,16.5,7.6,6.7,1.9,9.7,5.9,1.1,1.0,109.5,14.8,105.7,43.0,44.9,66.7,42.6,7.4
milicma01,Marko Milic,1998,20,SF,PHO,+5.6,PHO,33,163,4.1,4.9,22.2,64.4,2.9,6.0,2.4,5.1,-0.6,-0.1,-0.7,0.2,12.2,12.1,25.7,13.5,22.7,7.3,10.5,9.0,3.2,0.0,101.0,24.7,101.5,62.1,50.0,64.7,9.4,26.6
thompbr01,Brooks Thompson,1998,27,PG,PHO,+5.6,PHO,13,46,1.2,3.5,22.3,45.9,2.6,4.3,3.4,4.3,-3.4,+1.9,-1.5,0.0,5.0,3.8,32.8,11.5,15.0,2.6,9.9,6.3,4.6,0.0,83.0,29.9,98.7,45.5,31.3,33.3,59.3,11.1
llamaho01,Horacio Llamas Grey,1998,24,C,PHO,+5.6,PHO,8,42,1.1,5.3,22.5,47.2,0.9,16.9,3.7,8.4,-10.9,+0.2,-10.7,-0.2,3.3,-6.6,37.1,4.0,26.2,11.4,38.0,25.0,1.2,5.2,77.1,36.4,91.9,38.9,33.3,70.0,14.3,47.6
wallara01,Rasheed Wallace,1998,23,PF,POR,+1.5,POR,77,2896,73.0,37.6,15.5,56.4,2.7,6.6,2.3,2.3,-0.2,+0.8,+0.5,4.8,10.6,10.6,18.2,11.9,14.3,5.5,13.4,9.6,1.4,2.2,108.6,17.8,102.9,54.8,20.5,66.2,4.5,31.8
rideris01,Isaiah Rider,1998,26,SG,POR,+1.5,POR,74,2786,70.2,37.6,20.9,51.4,3.3,5.0,1.1,2.7,+1.5,-1.0,+0.6,4.7,10.6,9.2,26.1,15.7,11.6,4.3,10.0,7.2,1.1,0.5,104.3,24.5,106.0,47.2,32.1,82.8,32.3,20.5
sabonar01,Arvydas Sabonis,1998,33,C,POR,+1.5,POR,73,2333,58.8,32.0,20.0,58.1,3.7,12.5,2.5,3.3,+1.0,+2.5,+3.5,7.5,17.1,16.4,23.2,16.9,15.9,7.7,27.9,18.2,1.5,2.5,112.0,23.2,97.4,53.0,26.1,79.8,13.9,49.0
grantbr01,Brian Grant,1998,25,SF,POR,+1.5,POR,61,1921,48.4,31.5,15.3,56.1,1.8,11.6,1.9,2.3,+1.0,+0.9,+1.9,4.5,12.6,13.8,18.1,7.7,14.3,12.4,20.9,16.8,1.2,1.7,112.0,18.3,100.9,50.9,0.0,75.0,0.2,40.9
anderke01,Kenny Anderson,1998,27,PG,POR,+1.5,POR,45,1472,37.1,32.7,15.4,48.0,6.7,3.6,1.7,3.1,-0.1,+0.1,-0.0,2.0,9.6,8.4,21.7,28.3,16.2,3.0,7.5,5.3,2.2,0.0,100.5,22.0,104.8,39.8,35.3,77.2,25.2,27.5
augmost01,Stacey Augmon,1998,29,SG,POR,+1.5,POR,71,1445,36.4,20.4,11.2,45.7,2.4,6.5,2.5,2.2,-2.3,+0.7,-1.6,0.9,5.6,6.2,16.3,9.8,15.5,8.7,10.2,9.5,2.1,1.6,96.0,16.6,102.8,41.9,14.3,60.3,1.9,41.9
catoke01,Kelvin Cato,1998,23,C,POR,+1.5,POR,74,1007,25.4,13.6,11.2,49.6,0.9,10.0,4.9,1.7,-3.2,+3.4,+0.2,1.5,7.0,9.3,14.7,3.6,13.4,10.9,17.9,14.6,1.5,6.8,104.6,14.9,97.5,43.4,0.0,68.8,1.3,54.6
trentga01,Gary Trent,1998,23,PF,POR,+1.5,POR,41,1005,25.3,24.5,18.7,54.7,2.3,9.3,1.8,2.9,-0.4,-0.4,-0.8,1.0,11.4,11.2,22.6,10.5,14.3,9.6,17.2,13.5,1.4,1.4,106.9,22.2,101.9,49.4,44.4,69.3,2.5,45.4
willial02,Alvin Williams,1998,23,SG,POR,+1.5,POR,41,864,21.8,21.1,13.1,51.9,3.8,2.8,1.5,2.3,-1.1,-0.7,-1.8,0.4,7.3,6.5,16.9,16.0,15.5,2.7,5.3,4.0,1.9,0.2,103.1,16.8,106.2,47.7,29.2,73.4,10.1,33.2
onealje01,Jermaine O'Neal,1998,19,PF,POR,+1.5,POR,60,808,20.4,13.5,13.3,49.8,0.8,9.9,3.6,2.7,-3.4,+0.7,-2.6,0.0,7.2,8.0,18.2,3.6,16.9,11.9,16.8,14.5,1.0,5.2,95.7,18.2,100.3,48.9,0.0,50.6,0.9,38.5
stoudda01,Damon Stoudamire,1998,24,PG,POR,+1.5,POR,22,806,20.3,36.6,13.5,46.9,9.0,4.0,1.7,3.2,+1.9,+0.2,+2.1,2.0,11.5,11.1,19.9,36.8,18.0,3.6,7.9,5.8,2.2,0.2,102.8,21.4,104.7,42.8,26.3,78.7,38.4,29.1
brunsri01,Rick Brunson,1998,25,PG,POR,+1.5,POR,38,622,15.7,16.4,10.4,48.1,6.4,3.6,1.8,3.3,-1.6,-0.5,-2.0,0.2,6.4,5.5,16.0,24.8,23.6,2.7,7.6,5.2,2.1,0.4,95.8,17.2,104.6,33.8,36.1,67.7,43.3,44.0
williwa02,Walt Williams,1998,27,SF,POR,+1.5,POR,31,594,15.0,19.2,17.5,51.3,3.6,5.5,2.1,2.7,+0.3,-0.4,-0.1,0.8,9.1,8.7,22.4,15.3,13.6,4.7,11.1,8.0,1.7,1.5,104.9,21.5,103.4,40.0,34.4,90.8,40.0,28.9
askewvi01,Vincent Askew,1998,31,SG,POR,+1.5,POR,30,443,11.2,14.8,6.0,46.4,3.4,6.1,2.2,3.2,-3.7,+0.2,-3.5,-0.2,4.8,3.8,10.9,12.5,33.0,5.7,11.9,8.9,2.3,0.8,85.1,12.3,102.5,36.5,0.0,71.8,3.7,72.2
crottjo01,John Crotty,1998,28,PG,POR,+1.5,POR,26,379,9.6,14.6,10.1,45.7,6.6,3.4,1.2,4.4,-4.1,-2.1,-6.2,-0.7,5.9,1.1,17.6,25.5,28.6,1.3,8.3,4.9,1.4,0.2,86.5,18.8,106.0,32.9,30.0,94.1,22.2,37.8
grantga01,Gary Grant,1998,32,PG,POR,+1.5,POR,22,359,9.1,16.3,11.7,52.9,9.4,5.3,2.1,2.7,+1.7,+0.8,+2.5,1.0,13.6,14.1,15.5,38.5,19.5,2.7,12.5,7.8,2.5,0.4,112.1,17.5,102.1,48.6,36.8,85.7,20.4,15.1
listeal01,Alton Lister,1998,39,C,POR,+1.5,POR,7,44,1.1,6.3,5.5,37.5,0.9,10.0,1.8,1.8,-7.2,+1.0,-6.2,-0.1,-0.4,-4.7,10.3,3.4,20.0,5.5,23.0,14.5,1.2,1.7,76.4,10.2,99.6,37.5,,,0.0,0.0
rogerca01,Carlos Rogers,1998,26,PF,POR,+1.5,POR,3,25,0.6,8.3,6.4,50.0,3.2,3.2,1.6,1.6,-2.0,-0.3,-2.3,0.0,6.0,7.2,9.1,12.4,20.0,4.8,4.5,4.7,2.1,0.0,101.4,9.8,106.1,66.7,0.0,,25.0,0.0
higgise01,Sean Higgins,1998,29,SF,POR,+1.5,POR,2,12,0.3,6.0,0.0,0.0,0.0,0.0,6.7,3.3,-16.6,+8.5,-8.1,0.0,-19.6,-28.6,22.6,0.0,16.7,0.0,0.0,0.0,8.9,0.0,0.0,18.8,92.6,0.0,0.0,,40.0,0.0
wingfdo01,Dontonio Wingfield,1998,23,SF,POR,+1.5,POR,3,9,0.2,3.0,4.4,12.9,0.0,17.8,0.0,4.4,-13.7,-3.1,-16.8,-0.1,-11.2,-18.6,24.6,0.0,20.5,26.8,24.9,25.8,0.0,0.0,47.5,24.9,102.8,0.0,,50.0,0.0,66.7
willico02,Corliss Williamson,1998,24,SF,SAC,-6.0,SAC,79,2819,71.4,35.7,19.4,52.7,3.2,6.2,1.7,2.8,-0.5,-0.8,-1.3,2.1,10.3,9.6,24.1,14.8,13.0,6.3,11.5,8.8,1.4,1.2,103.1,23.6,108.3,49.9,0.0,63.0,0.8,39.1
richmmi01,Mitch Richmond,1998,32,SG,SAC,-6.0,SAC,70,2569,65.1,36.7,24.7,56.9,4.2,3.5,1.6,2.8,+3.4,-1.1,+2.3,6.7,14.0,14.1,27.8,20.2,11.3,2.1,7.9,5.0,1.8,0.4,112.4,26.5,109.4,46.6,38.9,86.4,27.4,38.6
owensbi01,Billy Owens,1998,28,SF,SAC,-6.0,SAC,78,2348,59.5,30.1,13.6,50.2,3.6,9.7,2.2,2.5,-0.5,+0.8,+0.3,3.6,10.7,11.0,18.3,15.4,15.8,7.9,20.0,13.8,2.1,1.1,100.0,18.8,103.9,47.4,37.1,58.9,9.6,27.1
johnsan02,Anthony Johnson,1998,23,PG,SAC,-6.0,SAC,77,2266,57.4,29.4,9.9,43.7,5.7,2.9,1.2,2.1,-1.6,-1.6,-3.2,-0.5,5.6,4.3,15.2,22.3,15.4,2.4,6.0,4.2,1.5,0.2,94.9,15.9,110.8,38.3,32.8,72.7,21.0,18.1
stewami01,Michael Stewart,1998,22,C,SAC,-6.0,SAC,81,1761,44.6,21.7,8.3,48.6,1.4,11.9,5.0,1.9,-3.2,+2.1,-1.1,1.5,7.6,10.6,11.9,5.2,18.1,12.2,21.9,16.9,0.9,7.5,99.3,13.0,101.4,48.0,,45.8,0.0,44.0
polynol01,Olden Polynice,1998,33,C,SAC,-6.0,SAC,70,1458,36.9,20.8,14.7,46.4,2.9,11.8,2.2,2.6,-2.8,+0.1,-2.8,0.0,10.0,10.3,21.1,12.7,14.2,12.9,20.8,16.8,1.3,2.1,96.0,21.5,104.5,46.0,0.0,45.2,0.2,21.2
deherte01,Terry Dehere,1998,26,PG,SAC,-6.0,SAC,77,1410,35.7,18.3,13.6,49.4,5.4,2.9,1.6,2.7,-1.3,-1.4,-2.7,0.0,6.7,5.4,18.6,22.4,16.3,1.6,6.9,4.2,1.9,0.2,98.6,18.8,109.4,40.8,37.9,79.8,29.3,22.0
fundela01,Lawrence Funderburke,1998,27,PF,SAC,-6.0,SAC,52,1094,27.7,21.0,17.6,53.4,2.3,8.4,1.2,2.2,-0.8,-1.6,-2.4,0.2,11.9,11.9,21.3,10.0,11.8,8.0,16.0,11.9,0.9,0.9,106.4,20.8,108.0,49.6,14.3,67.9,1.8,41.5
abdulta01,Tariq Abdul-Wahad,1998,23,SG,SAC,-6.0,SAC,59,959,24.3,16.3,15.3,45.6,2.1,4.7,2.0,2.6,-3.7,-1.2,-4.9,-1.0,5.4,3.4,22.1,8.9,13.6,5.0,8.6,6.7,1.9,0.9,90.6,21.3,108.5,41.4,21.1,67.2,5.3,35.0
