player_id,player_name,season,type,age,team,pos,G,MP,MPG,TS_pct,Usg,FGA3r,FTAr,AST_pct,TOV_pct,ORB_pct,DRB_pct,TRB_pct,STL_pct,BLK_pct,pace_impact,raptor_off,raptor_def,raptor_tot,war_total
templga01,Garrett Temple,2019,RS,32,MEM,SG,49,1530,31.2,55.1,13.9,54.3,19.6,6.7,11.4,1.3,10,5.6,1.6,1.5,-0.6,-2.6,0.8,-1.8,0.75
jacksja02,Jaren Jackson Jr.,2019,RS,19,MEM,PF,58,1515,26.1,59.1,22.8,24.1,33.4,7.2,12.7,5.3,15,10.1,1.7,5.1,-0.4,-1.7,1.8,0.1,2.19
holidju01,Justin Holiday,2019,RS,29,MEM,SG,44,1282,29.1,50.9,16.3,50.9,15.7,7.1,12.2,2.3,11.3,6.7,2.1,1.1,0.4,-2.3,-0.3,-2.6,0.13
anderky01,Kyle Anderson,2019,RS,25,MEM,SF,43,1281,29.8,56.9,12.6,12.3,23.2,15,16,4.1,18.1,11,2.1,2.7,-0.7,-2,2.2,0.2,1.9
macksh01,Shelvin Mack,2019,RS,28,MEM,PG,53,1204,22.7,49.9,18,32.9,19.3,23.3,12.8,1.6,8,4.8,1.9,0.3,-1.5,-2.3,-2,-4.3,-0.93
greenja01,JaMychal Green,2019,RS,28,MEM,PF,41,900,22,58,20.4,30.8,25.6,6.5,15.6,8.8,22.8,15.7,1.8,2.7,0.6,-2.1,-1.1,-3.3,-0.23
wrighde01,Delon Wright,2019,RS,26,MEM,PG,26,802,30.8,51.9,19.2,29.4,33.6,26.9,11.6,4,15.9,9.9,2.6,1.8,-0.8,1,2.3,3.3,2.47
cabocbr01,Bruno Caboclo,2019,RS,23,MEM,PF,34,800,23.5,57.1,15.9,57.8,22.2,9.4,13.3,5.8,16.5,11.1,0.9,3.9,-0.1,-0.7,-0.4,-1.1,0.68
rabbiv01,Ivan Rabb,2019,RS,21,MEM,PF,49,721,14.7,58.6,17.2,7.1,32.5,12,12.6,10.7,21.5,16,1.2,1.8,-0.4,-1.2,-4.3,-5.5,-1
noahjo01,Joakim Noah,2019,RS,33,MEM,C,42,693,16.5,57.1,20,0.5,51.2,20.6,16.1,9.2,29.6,19.3,1.4,4.2,-0.1,-1.8,1.6,-0.3,0.88
carteje01,Jevon Carter,2019,RS,23,MEM,PG,39,577,14.8,43.2,18,55.1,17.3,17.4,14.2,2.7,10.3,6.4,2.2,1.8,-1.1,-3,0.4,-2.6,0.05
valanjo01,Jonas Valanciunas,2019,RS,26,MEM,C,19,527,27.7,59.4,31.4,6.5,32.6,15.7,13.8,10.9,32.7,21.6,0.6,5.4,-0.2,1,-0.3,0.8,0.94
casspom01,Omri Casspi,2019,RS,30,MEM,SF,36,520,14.4,60.6,18,26.7,36,8.1,11,3.6,21.5,12.4,1.9,1.6,0.1,-0.4,2.4,2,1.26
parsoch01,Chandler Parsons,2019,RS,30,MEM,SF,25,496,19.8,48.4,20.3,51.6,13.7,13.4,14.2,0.9,15.2,7.9,1.9,1,0.3,-3.7,-2,-5.7,-0.76
seldewa01,Wayne Selden,2019,RS,24,MEM,SG,32,455,14.2,49.5,19.3,39.1,18,12.4,11.7,3.9,7,5.4,1.1,1.2,0.1,-2.3,-3.4,-5.7,-0.69
dorsety01,Tyler Dorsey,2019,RS,22,MEM,SG,21,447,21.3,54.1,20.7,53.1,20,14.2,8.2,4.4,13.3,8.8,0.8,0.2,-0.2,0.9,-4,-3.1,-0.07
bradlav01,Avery Bradley,2019,RS,28,MEM,SG,14,442,31.6,56.5,22.9,38.8,13.3,21.6,12.3,2,9.3,5.6,1.6,0,0.4,0.9,0.8,1.7,1.01
brookma01,MarShon Brooks,2019,RS,30,MEM,SG,29,387,13.3,51.8,23.6,32,19.5,11,10.3,3.4,9.7,6.5,1.2,1,-1.3,-1.7,-1.3,-3.1,-0.07
brookdi01,Dillon Brooks,2019,RS,23,MEM,SF,18,330,18.3,49.9,20.9,32.8,24.6,7.6,12.3,3,7.6,5.3,1.5,1.1,0.4,-3.1,-1.6,-4.7,-0.33
milescj01,CJ Miles,2019,RS,31,MEM,SF,13,294,22.6,54.4,18.3,62.9,13.3,7.4,7.5,0.4,10.1,5.2,1.4,1.6,0.2,-0.3,1.8,1.5,0.64
washbju01,Julian Washburn,2019,RS,27,MEM,SF,18,254,14.1,40.2,10,50,8.3,7.7,12.3,3.5,14.8,9.1,2.5,0.7,-1.1,-4.5,1.5,-3,-0.04
watanyu01,Yuta Watanabe,2019,RS,24,MEM,SF,15,174,11.6,35.2,15.8,31.4,19.6,6.6,9.8,2.5,17.7,10,1.1,0.5,-0.5,-4.7,-1.2,-5.9,-0.28
zellety01,Tyler Zeller,2019,RS,29,MEM,C,4,82,20.5,64,21.8,0,64.3,6.2,10,12.1,12.5,12.3,0.6,3.5,-0.2,1.4,3.9,5.3,0.34
hannadu01,Dusty Hannahs,2019,RS,25,MEM,SG,2,26,13,31.1,23.9,41.7,16.7,28.8,7.2,0,4.4,2.2,1.9,0,-1.6,-11.9,-1.5,-13.4,-0.14
stephdj01,DJ Stephens,2019,RS,28,MEM,SG,1,7,7,50,19.1,0,0,0,33.3,0,0,0,7.1,0,4.8,-11.7,2.4,-9.3,-0.02
harrian01,Andrew Harrison,2019,RS,24,MEM,PG,1,5,5,50,17.9,50,0,0,0,0,0,0,0,0,-1.4,-10,-10.9,-20.9,-0.05
richajo01,Josh Richardson,2019,RS,25,MIA,SG,73,2539,34.8,53.6,20.9,44.8,22.5,17.9,9.1,2.3,8.8,5.5,1.5,1.2,-0.7,0.9,0.9,1.8,5.85
winslju01,Justise Winslow,2019,RS,22,MIA,SF,66,1959,29.7,51.3,20.8,34.2,18.3,21.9,14.9,3.4,15.9,9.6,1.8,0.9,0.1,-0.4,0.3,-0.1,2.66
adebaba01,Bam Adebayo,2019,RS,21,MIA,C,82,1913,23.3,62.3,15.8,3.1,46.5,14.2,17.1,9.2,24,16.6,1.8,3,-0.4,-1.9,2.7,0.8,3.45
wadedw01,Dwyane Wade,2019,RS,37,MIA,SG,72,1885,26.2,51,27.9,27.2,24.3,26.5,13.5,3.9,12.2,8,1.5,1.8,0.6,-0.1,-2.1,-2.2,0.55
olynyke01,Kelly Olynyk,2019,RS,27,MIA,PF,79,1812,22.9,61,18,56.6,32.8,11.4,15,4.2,17.8,11,1.4,1.8,0.3,0.1,0.7,0.8,3.25
whiteha01,Hassan Whiteside,2019,RS,29,MIA,C,72,1674,23.3,56.4,22.6,2.4,35.7,5.6,11,16.3,35.6,25.9,1.3,7.3,-0.1,-0.6,3.8,3.1,5
mcgruro01,Rodney McGruder,2019,RS,27,MIA,SG,66,1550,23.5,51,15.4,48.8,15.6,10.3,11.5,4.1,12.2,8.2,1.1,0.7,-0.2,-1.5,0.2,-1.3,1.14
johnsja01,James Johnson,2019,RS,31,MIA,PF,55,1164,21.2,52.2,17.8,39.3,18.5,17,15.3,2,14.1,8,1.5,2.1,-0.4,-2.5,-0.7,-3.3,-0.3
jonesde02,Derrick Jones Jr.,2019,RS,21,MIA,SF,60,1153,19.2,55.9,15.6,28.1,37.7,4.7,10.2,8.8,13.3,11.1,1.9,3.3,-0.3,-0.4,2.2,1.7,2.64
waitedi01,Dion Waiters,2019,RS,27,MIA,SG,44,1138,25.9,53,21.1,60.5,9.2,16.4,11.4,0.7,10.2,5.4,1.2,0.7,-1,-0.3,-0.9,-1.2,0.87
johnsty01,Tyler Johnson,2019,RS,26,MIA,PG,44,1123,25.5,54,19.2,50.9,21.9,14.9,12.5,1.8,9.7,5.7,1.7,1.7,0.3,-1.3,-0.3,-1.6,0.67
dragigo01,Goran Dragic,2019,RS,32,MIA,PG,36,991,27.5,51.7,23.7,37.9,23.3,27.3,12.9,2.1,9.8,6,1.5,0.5,0.6,1.2,-1.1,0.1,1.44
ellinwa01,Wayne Ellington,2019,RS,31,MIA,SG,25,533,21.3,54.7,16.5,84.2,8.7,7.8,6.8,1.2,8.2,4.7,2.2,0.5,0.1,-0.9,-1.2,-2.1,0.17
robindu01,Duncan Robinson,2019,RS,24,MIA,PF,15,161,10.7,51.4,14,76.1,13,4.4,7.6,1.3,11.2,6.3,1.5,0,0.2,-4.5,-2.3,-6.8,-0.33
hasleud01,Udonis Haslem,2019,RS,38,MIA,C,10,74,7.4,36,21.9,36.4,12.1,4,7.9,4.3,34.5,19.4,0,0,0.6,-10.7,5.6,-5.2,-0.09
anderry01,Ryan Anderson,2019,RS,30,MIA,PF,10,44,4.4,35.4,11.6,66.7,22.2,5.8,16.8,9.7,12.1,10.9,1.1,0,-1.1,-3.7,-2.7,-6.4,-0.08
matenya01,Yante Maten,2019,RS,22,MIA,PF,2,13,6.5,25,13.2,25,0,0,0,8.2,16.4,12.3,3.8,0,-1.2,1.2,14.9,16,0.12
terryem01,Emanuel Terry,2019,RS,22,MIA,PF,1,3,3,26.6,26.8,0,200,40.5,0,35.4,0,17.7,0,0,-1.6,20,-19.3,0.7,0.01
middlkh01,Khris Middleton,2019,RS,27,MIL,SF,77,2393,31.1,55.8,25.1,41.3,22.5,20.1,12.1,2.3,16.5,9.8,1.6,0.2,0.7,2,0.9,3,7.01
antetgi01,Giannis Antetokounmpo,2019,RS,24,MIL,PF,72,2358,32.8,64.4,32.3,16.3,55,30.3,14.8,7.3,30,19.3,1.8,3.9,1.3,4.2,2.6,6.8,11.57
lopezbr01,Brook Lopez,2019,RS,30,MIL,C,81,2322,28.7,59.7,16.7,65.1,16.9,5.7,8.9,1.5,15,8.7,1,6.5,0.4,-0.8,0.9,0.2,3.45
bledser01,Eric Bledsoe,2019,RS,29,MIL,PG,78,2272,29.1,57.7,22.9,38.8,24.3,27.4,13.3,3.9,11.8,8.1,2.4,1.1,0.6,3.5,2.2,5.7,9.81
brogdma01,Malcolm Brogdon,2019,RS,26,MIL,SG,64,1832,28.6,61.4,20.7,32.6,20.3,16.2,10,3.8,11.7,8,1.2,0.6,-0.4,2.5,0.9,3.4,5.77
snellto01,Tony Snell,2019,RS,27,MIL,SF,74,1304,17.6,58.5,12.9,56.5,11.6,6.7,5.7,2.4,9.4,6.1,0.9,1.2,-0.7,-0.1,-1.2,-1.3,0.94
connapa01,Pat Connaughton,2019,RS,26,MIL,SG,61,1261,20.7,57.3,13.3,57.1,11.4,12.6,8.2,5.2,15,10.4,1.2,1.7,-0.8,-0.1,0.2,0,1.78
ilyaser01,Ersan Ilyasova,2019,RS,31,MIL,PF,67,1231,18.4,54.8,15.7,42,19.4,5.5,10.4,8.2,16.2,12.5,1.2,1.4,0.1,-0.7,2.8,2.1,3.06
brownst02,Sterling Brown,2019,RS,23,MIL,SG,58,1034,17.8,56.3,15.2,47.1,13.5,10.7,12.2,3,14.4,9,1.1,0.7,0,-2.1,-1.3,-3.4,-0.32
hillge01,George Hill,2019,RS,32,MIL,PG,47,958,20.4,53.4,14.4,46.5,24.2,13.3,9.4,3,9.4,6.4,1.9,0.6,-0.9,-0.8,2.6,1.7,2.18
wilsodj01,D.J. Wilson,2019,RS,22,MIL,PF,48,882,18.4,51.5,14.4,50.6,18.7,7.6,10.5,5.5,19.2,12.8,0.9,1.9,-0.2,-2,1.4,-0.6,0.96
divindo01,Donte DiVincenzo,2019,RS,22,MIL,SG,27,411,15.2,50.7,15.1,66.9,9.7,9.7,12.8,4.2,11.4,8,1.5,1.2,0.5,-1.5,3.3,1.8,0.96
makerth01,Thon Maker,2019,RS,21,MIL,C,35,409,11.7,54.6,16.3,58.2,27.6,5.8,5.7,4.5,18.5,11.9,1.1,3.7,0.3,-1.3,0.7,-0.6,0.45
mirotni01,Nikola Mirotic,2019,RS,27,MIL,PF,14,320,22.9,56.2,20.4,64.4,17,8.6,7,4.7,18.3,11.9,1.5,2.4,0.4,1.7,1.7,3.4,1.01
fraziti01,Tim Frazier,2019,RS,28,MIL,PG,12,211,17.6,52.3,17.4,36.4,19.7,26,18.2,4.6,10,7.5,1.1,0.4,0.4,-2.4,-5.1,-7.5,-0.52
hensojo01,John Henson,2019,RS,28,MIL,C,14,188,13.4,55.3,18.6,46.3,14.9,10.1,14.4,9.2,28,19.2,1.7,4.9,1,-2.1,3.4,1.3,0.39
colsobo01,Bonzie Colson,2019,RS,23,MIL,SF,8,98,12.3,45.4,19.6,53.8,23.1,4,6.5,8.8,21.5,15.5,2.4,0.9,0.5,-2.5,-5.1,-7.6,-0.25
dellama01,Matthew Dellavedova,2019,RS,28,MIL,PG,12,97,8.1,48.2,13.7,57.9,21.1,35.7,34.6,0,9.9,5.2,1,0,1.9,-3.7,5,1.3,0.2
woodch01,Christian Wood,2019,RS,23,MIL,PF,13,62,4.8,58.5,23.4,20,60,4.6,8.7,7,24.7,16.4,0,0,-0.5,-2.6,-5,-7.6,-0.15
smithja02,Jason Smith,2019,RS,32,MIL,PF,6,40,6.7,46.8,19.8,69.2,15.4,3.1,26.5,8.1,19.2,14,2.3,4.2,2.3,-9.6,-0.1,-9.7,-0.15
canaais01,Isaiah Canaan,2019,RS,27,MIL,PG,4,31,7.8,50,10.8,83.3,0,11.6,25,3.5,9.3,6.6,0,2.7,-0.3,-6,-7.5,-13.5,-0.17
gasolpa01,Pau Gasol,2019,RS,38,MIL,C,3,30,10,29.1,12.4,50,33.3,7.7,22.5,0,31.9,16.9,0,2.8,1,-10.5,-10.6,-21.2,-0.28
morrija01,Jaylen Morris,2019,RS,23,MIL,SG,4,29,7.3,46,17.2,30,20,18.1,8.4,0,16.5,8.8,3.2,0,0.6,-2.1,6.3,4.2,0.1
duvaltr01,Trevon Duval,2019,RS,20,MIL,PG,3,6,2,83.3,20.9,33.3,0,59,0,0,16,8.5,0,0,-3.2,11,-4.8,6.2,0.03
middlkh01,Khris Middleton,2019,PO,27,MIL,SF,15,515,34.3,56.7,21,45.8,25.9,19.6,11.5,1.8,16.1,9.2,0.8,0,0.1,3.1,-2.1,1,1.01
antetgi01,Giannis Antetokounmpo,2019,PO,24,MIL,PF,15,514,34.3,57,32.2,21,64.1,25.1,13,7.5,27.7,17.9,1.6,5.3,1.6,2.4,4.6,7.1,2.7
lopezbr01,Brook Lopez,2019,PO,30,MIL,C,15,438,29.2,57.2,15.3,56,21.6,7.1,6.4,2.9,15.5,9.4,0.7,5.8,-0.1,0.8,5.6,6.4,2.11
bledser01,Eric Bledsoe,2019,PO,29,MIL,PG,15,423,28.2,49.4,24.4,38.9,27.6,23.7,13.7,4.9,8.2,6.6,1.8,1.3,1.5,0,3.4,3.5,1.4
hillge01,George Hill,2019,PO,32,MIL,PG,15,395,26.3,65.3,15,40.7,28,16.2,4.3,4,9.3,6.7,1.6,0.9,-1.9,5.1,0.4,5.5,1.68
connapa01,Pat Connaughton,2019,PO,26,MIL,SG,15,324,21.6,57.7,11.7,54.5,10.4,9.2,9,3.2,24.8,14.4,0.9,3.6,0.1,-0.7,1.9,1.3,0.68
mirotni01,Nikola Mirotic,2019,PO,27,MIL,PF,14,298,21.3,51.4,20.6,65,23.9,5,9.8,5.9,14,10.1,1.6,0.9,1.4,0,-2.2,-2.2,0.08
ilyaser01,Ersan Ilyasova,2019,PO,31,MIL,PF,15,272,18.1,55.4,15.4,49.4,30.9,11.2,6.1,7.3,18.1,12.9,1.8,2,0.3,2.7,5.1,7.8,1.51
brogdma01,Malcolm Brogdon,2019,PO,26,MIL,SG,7,198,28.3,54.9,20.1,47.4,14.1,18.9,10.8,3.2,13.7,8.6,1.2,0.5,0.3,3.5,3.3,6.8,1
brownst02,Sterling Brown,2019,PO,23,MIL,SG,11,162,14.7,52.5,13.4,55.3,28.9,16.2,15.7,2.6,15.5,9.3,1.8,1.7,0.5,-1.3,0.2,-1.1,0.14
wilsodj01,D.J. Wilson,2019,PO,22,MIL,PF,8,43,5.4,56.3,23.8,31.3,12.5,14.7,29.3,2.4,20.2,11.7,0,2.1,0.9,-9.3,-8,-17.3,-0.33
fraziti01,Tim Frazier,2019,PO,28,MIL,PG,11,40,3.6,75.6,18.1,46.2,15.4,40.5,17.8,0,21.8,11.3,1.2,0,-0.5,3.9,-3.2,0.7,0.07
snellto01,Tony Snell,2019,PO,27,MIL,SF,9,28,3.1,41.7,9.2,33.3,0,0,0,3.7,3.5,3.6,1.7,3.2,0.2,-3,-5.4,-8.4,-0.08
townska01,Karl-Anthony Towns,2019,RS,23,MIN,C,77,2545,33.1,62.2,28.9,27,34.2,17.2,13.7,10.9,29.3,20,1.3,4.2,0.5,3.5,0,3.5,8.14
wiggian01,Andrew Wiggins,2019,RS,23,MIN,SF,73,2543,34.8,49.3,24.4,28.8,24.5,10.9,9.3,3.5,11.4,7.4,1.3,1.6,-0.3,-1.1,-0.9,-2,1
okogijo01,Josh Okogie,2019,RS,20,MIN,SG,74,1757,23.7,49.2,15.4,42.3,31.9,6.9,9.8,2.5,10.9,6.6,2.4,1.6,1,-1.3,1.7,0.3,2.78
gibsota01,Taj Gibson,2019,RS,33,MIN,PF,70,1686,24.1,61.2,17.2,6.3,33,7.3,10.6,10.8,18.3,14.5,1.5,2,-0.5,0.4,-1.5,-1.2,1.34
saricda01,Dario Saric,2019,RS,24,MIN,PF,68,1627,23.9,57.9,17.8,44.9,21.3,8.8,10.5,6.8,17.7,12.2,1.2,0.3,0.2,0.2,-1,-0.7,1.69
jonesty01,Tyus Jones,2019,RS,22,MIN,PG,68,1560,22.9,49.1,14.1,28.3,15.5,28.3,9,1.6,7.7,4.6,2.5,0.3,-1.2,0.2,0.1,0.3,2.43
rosede01,Derrick Rose,2019,RS,30,MIN,PG,51,1392,27.3,55.7,27.3,19.4,21.2,26.4,9.1,2.5,8.3,5.4,1.1,0.7,-0.2,2.7,-1.2,1.5,3.01
teaguje01,Jeff Teague,2019,RS,30,MIN,PG,42,1264,30.1,52.8,19.3,25.2,36.8,37.6,16.7,1.3,7.7,4.5,1.6,1.2,0,1,-1,0,1.75
tollian01,Anthony Tolliver,2019,RS,33,MIN,PF,65,1079,16.6,57.1,12.5,83,23.2,5.5,11.2,1.5,16.2,8.8,0.8,1.7,-0.1,-1.9,-0.5,-2.3,0.22
dienggo01,Gorgui Dieng,2019,RS,29,MIN,C,76,1031,13.6,57.2,19.6,14.9,28.1,10.3,11.9,8.3,24.1,16.1,2.2,3.4,0,-1.3,0.7,-0.6,1.11
covinro01,Robert Covington,2019,RS,28,MIN,SF,22,763,34.7,58,16.5,60.4,26.9,5.8,8.4,2.9,14.9,8.8,3.1,2.7,-0.1,-0.1,2.3,2.2,1.94
bayleje01,Jerryd Bayless,2019,RS,30,MIN,PG,34,657,19.3,43.1,17.6,42.6,12.2,24.6,11.7,1.8,8.4,5,1.3,0.3,-1.5,-1.9,-6.1,-8.1,-1.75
bateske01,Keita Bates-Diop,2019,RS,23,MIN,SF,30,503,16.8,48.9,14.1,36.6,19.7,4.6,8.3,3.4,14.4,8.8,1.7,2.4,-0.8,-3.4,-0.4,-3.9,-0.29
denglu01,Luol Deng,2019,RS,33,MIN,SF,22,392,17.8,58.8,15.8,37.3,29.7,6.5,9.5,5.4,14.6,10,1.8,1.7,-0.4,2.2,0.9,3.1,1.16
butleji01,Jimmy Butler,2019,RS,29,MIN,SG,10,361,36.1,57.9,23,28.7,38.9,18.2,7.1,4.7,10.8,7.7,3.2,2.4,-0.4,2.4,0.7,3.1,1.07
reynoca01,Cameron Reynolds,2019,RS,23,MIN,SG,19,259,13.6,58,14.1,65.4,11.5,6.8,5.7,1.6,11.3,6.4,1.1,0.7,-0.7,-0.1,-2,-2.1,0.09
willicj01,C.J. Williams,2019,RS,28,MIN,SG,15,128,8.5,55,13.3,45.7,2.9,12.9,12.4,0.8,5.9,3.3,2.2,0,-0.1,-4.1,-1.7,-5.8,-0.2
terreja01,Jared Terrell,2019,RS,23,MIN,SG,14,111,7.9,37.2,19.6,43.6,15.4,14.4,19.4,1,4.9,2.9,1.3,1.5,0.8,-8.4,-3.4,-11.8,-0.52
canaais01,Isaiah Canaan,2019,RS,27,MIN,PG,7,95,13.6,53.6,15.4,65.5,13.8,26.9,11.5,0,5.7,2.8,1,0.9,-1.3,1.9,-3.3,-1.4,0.07
nunnaja01,James Nunnally,2019,RS,28,MIN,SF,13,64,4.9,59.3,15.6,61.9,19,10.9,4.2,0,6.8,3.3,0.7,0,0,2.5,-7.7,-5.3,-0.08
creekmi01,Mitchell Creek,2019,RS,26,MIN,SF,1,12,12,50,24.5,16.7,0,13.6,14.3,8.8,9,8.9,4,0,1.7,-3.6,-8.7,-12.3,-0.06
holidjr01,Jrue Holiday,2019,RS,28,NOP,SG,67,2402,35.9,55.5,25.4,31.3,23.4,31.8,14.1,3.3,11,7.2,2.1,1.8,0.8,4.1,1.5,5.6,10.27
randlju01,Julius Randle,2019,RS,24,NOP,PF,73,2232,30.6,60,27.8,17.9,44.7,15.8,13.8,7.6,21.6,14.7,1.1,1.6,0.3,0.6,-2,-1.4,1.52
davisan02,Anthony Davis,2019,RS,25,NOP,C,56,1850,33,59.7,29.5,14.1,42.2,19,8.4,9.9,27.5,18.8,2.2,6,0.5,4.1,3.3,7.4,9.61
milleda01,Darius Miller,2019,RS,28,NOP,SF,69,1757,25.5,55,13.4,75.2,14.7,10.4,10.3,0.8,6.6,3.8,1.1,1.1,0.3,-0.9,-0.5,-1.4,1.19
mooreet01,E'Twaun Moore,2019,RS,29,NOP,SG,53,1463,27.6,56.7,17.3,33.1,11.1,9.5,9.6,2.5,6.4,4.5,1.3,0.4,-0.3,0.2,-2.2,-2,0.53
paytoel01,Elfrid Payton,2019,RS,24,NOP,PG,42,1250,29.8,50.2,18.3,25.5,18,33.5,20.1,4.1,14,9.1,1.6,1.1,0.8,0.1,-1.1,-1.1,1.08
jacksfr01,Frank Jackson,2019,RS,20,NOP,PG,61,1169,19.2,51.7,18.5,37.8,16.3,8,9.1,2.2,9.5,5.9,1,0.1,0.8,-1.9,-2.8,-4.7,-1.18
willike04,Kenrich Williams,2019,RS,24,NOP,SF,46,1079,23.5,48.5,12.3,55.9,6.8,9.5,11.1,5.4,15.5,10.5,1.9,1.4,0.4,-1.3,0.7,-0.5,1.22
clarkia01,Ian Clark,2019,RS,27,NOP,SG,60,973,16.2,50.2,19.3,52.7,9.7,12.9,12.7,1.4,8,4.7,1.1,0.7,0.4,-2.2,-3,-5.3,-1.26
okafoja01,Jahlil Okafor,2019,RS,23,NOP,C,59,935,15.8,60.3,19.9,1.4,24.6,6.3,11.5,9.2,21.4,15.4,0.7,3.5,-0.8,-1.5,-1,-2.5,0.11
mirotni01,Nikola Mirotic,2019,RS,27,NOP,PF,32,925,28.9,59.1,21.7,56.8,24.8,5.3,7.6,5.2,24.1,14.8,1.1,2.2,1.4,1.2,1.3,2.5,2.5
fraziti01,Tim Frazier,2019,RS,28,NOP,PG,47,909,19.3,55.2,12.3,39.5,21,28,22,3.7,11.8,7.8,1.3,0.4,-0.4,0.3,-1.6,-1.3,0.65
diallch01,Cheick Diallo,2019,RS,22,NOP,PF,64,896,14,64.4,16,1.5,24.7,5.1,14,8.8,29.3,19.2,1.5,3,0.3,-1.9,-0.5,-2.3,0.19
hillso01,Solomon Hill,2019,RS,27,NOP,SF,44,878,20,49.7,10.4,56.7,18,7.6,13.9,4.1,11.5,7.8,1.2,0.9,0.1,-3,-0.4,-3.4,-0.29
johnswe01,Wesley Johnson,2019,RS,31,NOP,SF,26,377,14.5,51.7,11.3,56.8,10.2,5.2,11.5,2.8,11.9,7.4,1.5,1.5,0.3,-3.5,-2.2,-5.7,-0.56
johnsst04,Stanley Johnson,2019,RS,22,NOP,SF,18,247,13.7,49.6,20.4,37.4,14.3,15.1,21.2,3.8,13.7,8.8,2.3,0.3,1.2,-5.8,-0.5,-6.3,-0.45
woodch01,Christian Wood,2019,RS,23,NOP,PF,8,189,23.6,61.3,26.9,22.8,44.6,4.9,11.3,7.2,27,17.3,1.7,4.3,0.7,-0.7,-0.8,-1.5,0.12
bertada02,Dairis Bertans,2019,RS,29,NOP,SG,12,167,13.9,36.2,12,72.3,0,7.2,4.1,1.3,4.3,2.8,0.3,0,-0.6,-5.8,-5.2,-11,-0.7
harrian01,Andrew Harrison,2019,RS,24,NOP,PG,6,38,6.3,34.9,16.1,83.3,16.7,22.3,13.4,5.5,8.1,6.8,0,0,0,4.1,-7,-2.9,0
smithja02,Jason Smith,2019,RS,32,NOP,C,2,20,10,40.5,22.3,77.8,22.2,6.2,9.2,10.5,10.2,10.4,0,0,0.9,-4.4,-2.5,-6.9,-0.04
knoxke01,Kevin Knox,2019,RS,19,NYK,PF,75,2158,28.8,47.5,22.3,39.8,24.7,6,10.1,2.9,13.6,8.1,1,0.9,0.5,-3.8,-4.3,-8.1,-5.96
dotsoda01,Damyean Dotson,2019,RS,24,NYK,SG,73,2004,27.5,52.6,17.3,49,14,10.4,8.7,1.7,12.2,6.8,1.4,0.4,-0.4,-1.2,-1.2,-2.4,0.39
vonleno01,Noah Vonleh,2019,RS,23,NYK,PF,68,1722,25.3,56.1,14.8,31.1,35.5,11.1,14.7,6.7,25.8,16,1.3,2.5,-0.5,-0.9,0.9,0,2.42
mudiaem01,Emmanuel Mudiay,2019,RS,22,NYK,PG,59,1607,27.2,53.1,25.6,28.4,25.1,24.2,14.6,2.1,10.9,6.4,1.3,1,-0.4,-1,-2,-3,-0.19
hardati02,Tim Hardaway Jr.,2019,RS,26,NYK,SG,46,1499,32.6,53.1,25.9,46.4,32.1,13.5,8.9,1.8,9.7,5.6,1.4,0.3,0.7,1.7,-0.8,0.9,2.79
trieral01,Allonzo Trier,2019,RS,23,NYK,SG,64,1459,22.8,56.4,21.5,25.5,43.1,12.9,15.8,2.2,12.2,7.1,0.9,0.8,-0.4,-1.3,-1.5,-2.7,0.03
robinmi01,Mitchell Robinson,2019,RS,20,NYK,C,66,1360,20.6,69.2,12.1,0,46.4,4.2,9.1,13.3,19.4,16.3,1.8,10,-0.2,-0.7,0.9,0.2,2.06
hezonma01,Mario Hezonja,2019,RS,23,NYK,SF,58,1206,20.8,49.7,21.3,32.8,24.6,11.5,14.6,2.4,18.7,10.4,2.3,0.6,0.3,-2.3,-0.1,-2.4,0.23
kanteen01,Enes Kanter,2019,RS,26,NYK,C,44,1128,25.6,58.5,22.9,4.7,27.6,13.1,13.1,15.5,27.5,21.4,0.8,1.3,-0.5,0.5,-2.3,-1.8,0.54
ntilila01,Frank Ntilikina,2019,RS,20,NYK,PG,43,904,21,41.7,16.6,40.8,10.6,19.5,15.9,1.4,8.9,5,1.6,1.3,-0.2,-3.9,-0.4,-4.3,-0.7
kornelu01,Luke Kornet,2019,RS,23,NYK,PF,46,784,17,53.1,17.9,68.2,16.3,10.5,7.6,3.6,14.6,9,1.7,4.5,0.1,-1.7,3.6,1.9,1.87
thomala01,Lance Thomas,2019,RS,30,NYK,PF,46,783,17,48.2,12.9,40.1,18.3,5,10.1,2.7,13.1,7.8,1,0.8,-0.4,-4.3,-1,-5.3,-1.02
burketr01,Trey Burke,2019,RS,26,NYK,PG,33,689,20.9,49.6,26.1,24,20.9,23.6,6.9,2.2,7.3,4.7,1.5,0.6,-1.2,1.8,0.9,2.7,1.89
smithde03,Dennis Smith Jr.,2019,RS,21,NYK,PG,21,600,28.6,47.3,27,28.3,25.3,32.2,14.2,2.4,7.9,5.1,2.2,1.3,0.1,-2.6,1.6,-1,0.53
jordade01,DeAndre Jordan,2019,RS,30,NYK,C,19,493,25.9,68.1,16.8,0,53.7,18.2,21.6,13.3,33,22.9,0.9,3.4,0.6,-1.3,-1.8,-3.1,-0.08
allenka01,Kadeem Allen,2019,RS,26,NYK,SG,19,416,21.9,57.4,19.6,25.5,38.3,28.7,13.6,2,11.1,6.4,1.9,0.8,-0.8,2.1,-1,1.1,0.8
